,Year,State,County,Incidents,Injured,Killed,Victims,Land Area,Density 2014,Density 2015,Density 2016,Density 2017,Population 2014,Poverty Count 2014,Poverty Rate 2014,Population 2015,Poverty Count 2015,Poverty Rate 2015,Population 2016,Poverty Count 2016,Poverty Rate 2016,Population 2017,Poverty Count 2017,Poverty Rate 2017,Pop Change 1,Pop Change 1 (%),Pop Change 2,Pop Change 2 (%),Pop Change 3,Pop Change 3 (%),Pop Change Avg,Pop Change Avg (%),Den Change 1,Den Change 1 (%),Den Change 2,Den Change 2 (%),Den Change 3,Den Change 3 (%),Den Change Avg,Den Change Avg (%),Poverty Rate Change 1,Poverty Rate Change 1 (%),Poverty Rate Change 2,Poverty Rate Change 2 (%),Poverty Rate Change 3,Poverty Rate Change 3 (%),Poverty Rate Change Avg,Poverty Rate Change Avg (%),Region
430,2017,New York,Orange,1,3,1,4,34.72,1581.307603686636,1583.4965437788019,1572.926267281106,1582.315668202765,365637.0,"49,122",13.4,367321.0,"44,395",12.1,368757.0,"46,624",12.6,371801.0,"40,379",10.9,1684.0,0.46056608056623816,1436.0,0.39093871572819694,3044.0,0.8254758553735968,4134.666666666667,1.1266634147523007,2.1889400921659217,0.1384259512230699,-10.570276497695886,-0.66752760144783,0.0,0.0,-8.381336405529964,-0.5291016502247601,-1.3000000000000007,-9.701492537313442,0.5,4.132231404958688,-1.6999999999999993,-13.492063492063494,-1.3666666666666671,-10.06661562970925,Northeast
431,2017,New York,Onondaga,1,4,0,4,4.57,6106.126914660831,6069.365426695842,6087.964989059081,6122.5382932166285,451959.0,"72,873",16.1,452088.0,"66,114",14.6,449895.0,"65,822",14.6,449107.0,"61,647",13.7,129.0,0.02854241203293384,-2193.0,-0.48508255029993563,-788.0,-99.8,-2326.6666666666665,-33.72320680493367,-36.7614879649891,-0.6020426446873302,18.599562363238874,0.30644986840681554,0.0,0.0,-18.161925601750227,-0.2955927762805146,-1.5000000000000018,-9.316770186335404,0.0,0.0,-0.9000000000000004,-6.164383561643831,-1.8000000000000018,-11.371564706883348,Northeast
432,2017,New York,None,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Northeast
433,2017,New York,New York,2,9,0,9,0.57,55850.87719298246,53907.017543859656,55200.00000000001,55778.94736842107,1585668.0,"280,877",17.7,1593702.0,"280,715",17.6,1592914.0,"274,651",17.2,1614170.0,"262,605",16.3,8034.0,0.5066634377435975,-788.0,-0.04944462641070402,21256.0,1.3344097672567443,14331.333333333332,0.9020220670851415,-1943.8596491228018,-3.480446049945016,1292.9824561403511,2.398541998893492,0.0,0.0,-650.8771929824507,-1.0819040510515237,-0.09999999999999787,-0.5649717514124148,-0.40000000000000213,-2.2727272727272805,-0.8999999999999986,-5.2325581395348735,-0.7999999999999996,-4.58188507065132,Northeast
434,2017,New York,Monroe,1,4,0,4,2.89,6149.826989619378,6000.0,5720.069204152249,5940.830449826988,726325.0,"103,280",14.2,726086.0,"107,747",14.8,723936.0,"106,742",14.7,724216.0,"105,493",14.6,-239.0,-0.032905379823077396,-2150.0,-0.2961081745137619,280.0,0.03867745215046625,-2295.6666666666665,-0.3161210702866839,-149.82698961937785,-2.4362797501828624,-279.93079584775114,-4.6655132641291885,0.0,0.0,-429.757785467129,-7.101793014312051,0.6000000000000014,4.225352112676077,-0.10000000000000142,-0.6756756756756772,-0.09999999999999964,-0.6802721088435391,0.4666666666666668,3.3229190673858873,Northeast
435,2017,New York,Kings,2,8,0,8,3.6,27142.777777777777,27298.888888888887,27791.388888888887,27953.61111111111,2595041.0,"607,086",23.4,2610863.0,"581,684",22.3,2602147.0,"535,092",20.6,2622531.0,"518,422",19.8,15822.0,0.6097013496125783,-8716.0,-0.33383597683985045,20384.0,0.783353131087523,13900.666666666668,0.5369830831352356,156.1111111111095,0.575147880549352,492.5,1.804102731083887,0.0,0.0,648.6111111111095,2.379250611633239,-1.0999999999999979,-4.700854700854691,-1.6999999999999993,-7.623318385650222,-0.8000000000000007,-3.883495145631059,-3.066666666666664,-13.618671468381933,Northeast
436,2017,New York,Erie,2,8,1,9,4.92,8086.585365853658,8028.658536585366,8019.918699186992,8147.967479674798,896953.0,"136,135",15.2,896928.0,"139,581",15.6,895223.0,"126,912",14.2,899937.0,"130,831",14.5,-25.0,-0.0027872140457674277,-1705.0,-0.19009329622890903,4714.0,0.5265727086994048,-158.66666666666674,-0.017356274041541525,-57.92682926829184,-0.7163323782234841,-8.73983739837422,-0.10885800359484676,0.0,0.0,-66.66666666666606,-0.8251903818183308,0.40000000000000036,2.631578947368425,-1.4000000000000004,-8.974358974358978,0.3000000000000007,2.1126760563380316,-0.8999999999999998,-5.638554674877876,Northeast
437,2017,New York,Bronx,2,12,2,14,1.06,66995.28301886794,69587.7358490566,69820.75471698113,71384.90566037735,1400255.0,"440,989",31.5,1418250.0,"430,291",30.3,1418238.0,"405,516",28.6,1434186.0,"400,473",27.9,17995.0,1.2851230668699714,-12.0,-0.0008461131676398281,15948.0,1.1244939142795545,23299.0,1.659108258462183,2592.4528301886603,3.869605013025378,233.01886792453297,0.33485622873257626,0.0,0.0,2825.4716981131933,4.204461241757954,-1.1999999999999993,-3.80952380952381,-1.6999999999999993,-5.61056105610561,-0.7000000000000028,-2.4475524475524537,-3.133333333333333,-10.235935681480237,Northeast
438,2014,New York,Albany,1,0,4,4,2.13,7397.652582159625,7190.610328638499,7319.718309859155,7528.6384976525815,292263.0,"39,589",13.5,293419.0,"36,827",12.6,293097.0,"35,585",12.1,293785.0,"33,186",11.3,1156.0,0.3955341593017323,-322.0,-0.10974067800653131,688.0,0.23473457592537272,1063.3333333333333,0.3640383399369919,-207.04225352112644,-2.7987561083962618,129.10798122065626,1.7955079655262267,0.0,0.0,-77.93427230047018,-1.003248142870035,-0.9000000000000004,-6.666666666666671,-0.5,-3.9682539682539613,-0.7999999999999989,-6.611570247933869,-1.6666666666666667,-12.838777384231923,Northeast
439,2014,New York,Erie,2,7,1,8,4.92,8086.585365853658,8028.658536585366,8019.918699186992,8147.967479674798,896953.0,"136,135",15.2,896928.0,"139,581",15.6,895223.0,"126,912",14.2,899937.0,"130,831",14.5,-25.0,-0.0027872140457674277,-1705.0,-0.19009329622890903,4714.0,0.5265727086994048,-158.66666666666674,-0.017356274041541525,-57.92682926829184,-0.7163323782234841,-8.73983739837422,-0.10885800359484676,0.0,0.0,-66.66666666666606,-0.8251903818183308,0.40000000000000036,2.631578947368425,-1.4000000000000004,-8.974358974358978,0.3000000000000007,2.1126760563380316,-0.8999999999999998,-5.638554674877876,Northeast
440,2014,New York,Kings,2,8,0,8,3.6,27142.777777777777,27298.888888888887,27791.388888888887,27953.61111111111,2595041.0,"607,086",23.4,2610863.0,"581,684",22.3,2602147.0,"535,092",20.6,2622531.0,"518,422",19.8,15822.0,0.6097013496125783,-8716.0,-0.33383597683985045,20384.0,0.783353131087523,13900.666666666668,0.5369830831352356,156.1111111111095,0.575147880549352,492.5,1.804102731083887,0.0,0.0,648.6111111111095,2.379250611633239,-1.0999999999999979,-4.700854700854691,-1.6999999999999993,-7.623318385650222,-0.8000000000000007,-3.883495145631059,-3.066666666666664,-13.618671468381933,Northeast
441,2014,New York,Monroe,1,2,4,6,2.89,6149.826989619378,6000.0,5720.069204152249,5940.830449826988,726325.0,"103,280",14.2,726086.0,"107,747",14.8,723936.0,"106,742",14.7,724216.0,"105,493",14.6,-239.0,-0.032905379823077396,-2150.0,-0.2961081745137619,280.0,0.03867745215046625,-2295.6666666666665,-0.3161210702866839,-149.82698961937785,-2.4362797501828624,-279.93079584775114,-4.6655132641291885,0.0,0.0,-429.757785467129,-7.101793014312051,0.6000000000000014,4.225352112676077,-0.10000000000000142,-0.6756756756756772,-0.09999999999999964,-0.6802721088435391,0.4666666666666668,3.3229190673858873,Northeast
442,2015,New York,Suffolk,1,1,3,4,4.77,3220.5450733752623,3270.230607966457,2985.7442348008394,3119.496855345912,1474410.0,"113,319",7.7,1473493.0,"114,849",7.8,1464556.0,"111,341",7.6,1465198.0,"102,014",7.0,-917.0,-0.06219436927312927,-8937.0,-0.6065179814223711,642.0,0.04383581098980471,-9640.0,-0.6541004136988988,49.68553459119448,1.5427678687670863,-284.48637316561735,-8.699275594589366,0.0,0.0,-234.80083857442287,-7.15650772582228,0.09999999999999964,1.298701298701289,-0.20000000000000018,-2.564102564102569,-0.5999999999999996,-7.89473684210526,-0.3000000000000004,-3.8969802127697,Northeast
443,2014,New York,None,1,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Northeast
444,2014,New York,Queens,4,15,1,16,1.63,22546.625766871166,24115.337423312885,24483.43558282209,24090.184049079755,2295508.0,"352,481",15.4,2313637.0,"320,712",13.9,2306541.0,"307,866",13.3,2332646.0,"285,222",12.2,18129.0,0.789759826583051,-7096.0,-0.30670325552367217,26105.0,1.131781312363401,19734.666666666664,0.8603170085138458,1568.7116564417192,6.9576338058828355,368.0981595092053,1.5264068383026483,-393.2515337423356,-1.606194246767572,1805.725971370146,7.948642561929627,-1.5,-9.740259740259745,-0.5999999999999996,-4.3165467625899225,-1.1000000000000014,-8.270676691729335,-2.466666666666667,-16.81369873342611,Northeast
445,2016,New York,Westchester,1,5,1,6,1.99,18804.522613065332,18865.829145728647,18934.17085427136,18600.0,947290.0,"98,067",10.4,951666.0,"96,580",10.1,949697.0,"95,327",10.0,955780.0,"81,192",8.5,4376.0,0.4619493502517713,-1969.0,-0.20690032007027526,6083.0,0.6405200816681429,4434.666666666667,0.468555724070877,61.30653266331501,0.3260201491141146,68.3417085427136,0.36225128519298266,-334.17085427136044,-1.7649088351601847,18.257956448908473,0.09996848925370239,-0.3000000000000007,-2.884615384615401,-0.09999999999999964,-0.9900990099009874,-1.5,-15.0,-0.9000000000000004,-8.874714394516388,Northeast
446,2015,New York,Monroe,4,18,6,24,2.89,6149.826989619378,6000.0,5720.069204152249,5940.830449826988,726325.0,"103,280",14.2,726086.0,"107,747",14.8,723936.0,"106,742",14.7,724216.0,"105,493",14.6,-239.0,-0.032905379823077396,-2150.0,-0.2961081745137619,280.0,0.03867745215046625,-2295.6666666666665,-0.3161210702866839,-149.82698961937785,-2.4362797501828624,-279.93079584775114,-4.6655132641291885,0.0,0.0,-429.757785467129,-7.101793014312051,0.6000000000000014,4.225352112676077,-0.10000000000000142,-0.6756756756756772,-0.09999999999999964,-0.6802721088435391,0.4666666666666668,3.3229190673858873,Northeast
447,2016,New York,Chemung,1,5,0,5,37.37,455.4187851217554,451.03023815895114,437.0885737222371,429.1677816430292,82794.0,"15,101",18.2,82379.0,"12,278",14.9,81577.0,"12,390",15.2,80950.0,"12,391",15.3,-415.0,-0.5012440515013168,-802.0,-0.9735490841112409,-627.0,-99.8,-1426.0,-34.74145980227922,-4.3885469628042415,-0.9636288853633914,-13.941664436714063,-3.0910708988430997,-7.920792079207899,-1.8121709317986898,-20.970475425920938,-4.658756761472721,-3.299999999999999,-18.131868131868117,0.29999999999999893,2.0134228187919376,0.10000000000000142,0.657894736842124,-2.9666666666666663,-15.899147067462138,Northeast
448,2016,New York,Orange,1,5,2,7,34.72,1581.307603686636,1583.4965437788019,1572.926267281106,1582.315668202765,365637.0,"49,122",13.4,367321.0,"44,395",12.1,368757.0,"46,624",12.6,371801.0,"40,379",10.9,1684.0,0.46056608056623816,1436.0,0.39093871572819694,3044.0,0.8254758553735968,4134.666666666667,1.1266634147523007,2.1889400921659217,0.1384259512230699,-10.570276497695886,-0.66752760144783,0.0,0.0,-8.381336405529964,-0.5291016502247601,-1.3000000000000007,-9.701492537313442,0.5,4.132231404958688,-1.6999999999999993,-13.492063492063494,-1.3666666666666671,-10.06661562970925,Northeast
449,2016,New York,New York,2,8,0,8,0.57,55850.87719298246,53907.017543859656,55200.00000000001,55778.94736842107,1585668.0,"280,877",17.7,1593702.0,"280,715",17.6,1592914.0,"274,651",17.2,1614170.0,"262,605",16.3,8034.0,0.5066634377435975,-788.0,-0.04944462641070402,21256.0,1.3344097672567443,14331.333333333332,0.9020220670851415,-1943.8596491228018,-3.480446049945016,1292.9824561403511,2.398541998893492,0.0,0.0,-650.8771929824507,-1.0819040510515237,-0.09999999999999787,-0.5649717514124148,-0.40000000000000213,-2.2727272727272805,-0.8999999999999986,-5.2325581395348735,-0.7999999999999996,-4.58188507065132,Northeast
450,2016,New York,Monroe,1,7,1,8,2.89,6149.826989619378,6000.0,5720.069204152249,5940.830449826988,726325.0,"103,280",14.2,726086.0,"107,747",14.8,723936.0,"106,742",14.7,724216.0,"105,493",14.6,-239.0,-0.032905379823077396,-2150.0,-0.2961081745137619,280.0,0.03867745215046625,-2295.6666666666665,-0.3161210702866839,-149.82698961937785,-2.4362797501828624,-279.93079584775114,-4.6655132641291885,0.0,0.0,-429.757785467129,-7.101793014312051,0.6000000000000014,4.225352112676077,-0.10000000000000142,-0.6756756756756772,-0.09999999999999964,-0.6802721088435391,0.4666666666666668,3.3229190673858873,Northeast
451,2016,New York,Kings,6,28,0,28,3.6,27142.777777777777,27298.888888888887,27791.388888888887,27953.61111111111,2595041.0,"607,086",23.4,2610863.0,"581,684",22.3,2602147.0,"535,092",20.6,2622531.0,"518,422",19.8,15822.0,0.6097013496125783,-8716.0,-0.33383597683985045,20384.0,0.783353131087523,13900.666666666668,0.5369830831352356,156.1111111111095,0.575147880549352,492.5,1.804102731083887,0.0,0.0,648.6111111111095,2.379250611633239,-1.0999999999999979,-4.700854700854691,-1.6999999999999993,-7.623318385650222,-0.8000000000000007,-3.883495145631059,-3.066666666666664,-13.618671468381933,Northeast
452,2016,New York,Albany,1,3,1,4,2.13,7397.652582159625,7190.610328638499,7319.718309859155,7528.6384976525815,292263.0,"39,589",13.5,293419.0,"36,827",12.6,293097.0,"35,585",12.1,293785.0,"33,186",11.3,1156.0,0.3955341593017323,-322.0,-0.10974067800653131,688.0,0.23473457592537272,1063.3333333333333,0.3640383399369919,-207.04225352112644,-2.7987561083962618,129.10798122065626,1.7955079655262267,0.0,0.0,-77.93427230047018,-1.003248142870035,-0.9000000000000004,-6.666666666666671,-0.5,-3.9682539682539613,-0.7999999999999989,-6.611570247933869,-1.6666666666666667,-12.838777384231923,Northeast
453,2016,New York,Queens,1,4,0,4,1.63,22546.625766871166,24115.337423312885,24483.43558282209,24090.184049079755,2295508.0,"352,481",15.4,2313637.0,"320,712",13.9,2306541.0,"307,866",13.3,2332646.0,"285,222",12.2,18129.0,0.789759826583051,-7096.0,-0.30670325552367217,26105.0,1.131781312363401,19734.666666666664,0.8603170085138458,1568.7116564417192,6.9576338058828355,368.0981595092053,1.5264068383026483,-393.2515337423356,-1.606194246767572,1805.725971370146,7.948642561929627,-1.5,-9.740259740259745,-0.5999999999999996,-4.3165467625899225,-1.1000000000000014,-8.270676691729335,-2.466666666666667,-16.81369873342611,Northeast
454,2016,New York,Bronx,1,4,0,4,1.06,66995.28301886794,69587.7358490566,69820.75471698113,71384.90566037735,1400255.0,"440,989",31.5,1418250.0,"430,291",30.3,1418238.0,"405,516",28.6,1434186.0,"400,473",27.9,17995.0,1.2851230668699714,-12.0,-0.0008461131676398281,15948.0,1.1244939142795545,23299.0,1.659108258462183,2592.4528301886603,3.869605013025378,233.01886792453297,0.33485622873257626,0.0,0.0,2825.4716981131933,4.204461241757954,-1.1999999999999993,-3.80952380952381,-1.6999999999999993,-5.61056105610561,-0.7000000000000028,-2.4475524475524537,-3.133333333333333,-10.235935681480237,Northeast
455,2014,North Carolina,Cumberland,1,3,2,5,16.73,1716.4973102211593,1745.1882845188284,1759.7728631201435,1736.7603108188882,317506.0,"55,792",17.6,315624.0,"59,320",18.8,317488.0,"59,570",18.8,315788.0,"58,888",18.6,-1882.0,-0.5927447040370879,1864.0,0.5905761285580411,-1700.0,-99.8,-584.6666666666666,-33.26883524214571,28.690974297669072,1.6714837900894963,14.584578601315116,0.8357022981813316,-23.012552301255255,-1.3077001460548274,35.6047021318991,2.0712860395858854,1.1999999999999993,6.818181818181813,0.0,0.0,-0.1999999999999993,-1.0638297872340416,1.1333333333333329,6.463571889103799,Southeast
456,2015,North Carolina,New Hanover,1,4,1,5,24.07,1220.9389281262986,1274.4079767345245,1311.5496468633153,1320.6481096800994,210155.0,"37,908",18.0,213954.0,"36,967",17.3,217132.0,"37,472",17.3,221067.0,"34,283",15.5,3799.0,1.80771335442887,3178.0,1.4853660132552022,3935.0,1.8122616657148711,8288.666666666666,3.897166589589029,53.469048608225876,4.379338505512436,37.14167012879079,2.9144254278728283,0.0,0.0,90.61071873701667,7.293763933385264,-0.6999999999999993,-3.8888888888888857,0.0,0.0,-1.8000000000000007,-10.404624277456648,-1.2999999999999994,-7.3570969813744345,Southeast
457,2015,North Carolina,Mecklenburg,4,16,1,17,21.71,1911.4693689543988,1939.2445877475816,1994.7029018885305,2028.558268079226,996248.0,"151,386",15.2,1017889.0,"145,693",14.3,1037364.0,"127,889",12.3,1060485.0,"120,634",11.4,21641.0,2.1722502830620556,19475.0,1.9132734512309355,23121.0,2.2288222841741145,48823.0,4.828464495684362,27.77521879318283,1.453082076244641,55.458314140948914,2.859789553692309,0.0,0.0,83.23353293413174,4.31287162993695,-0.8999999999999986,-5.921052631578931,-2.0,-13.986013986013987,-0.9000000000000004,-7.317073170731717,-3.199999999999999,-22.346091007836822,Southeast
458,2015,North Carolina,Johnston,1,5,0,5,131.88,90.82499241734912,94.69972702456779,104.79223536548378,105.67182286927509,179460.0,"27,504",15.3,183883.0,"23,887",13.0,189287.0,"25,065",13.2,194775.0,"29,365",15.1,4423.0,2.4646160704335074,5404.0,2.938825231261191,5488.0,2.899301061351281,11656.333333333334,6.369874988811792,3.87473460721867,4.266154616797451,10.092508340915984,10.657378493073907,0.0,0.0,13.967242948134654,14.923533109871357,-2.3000000000000007,-15.032679738562095,0.1999999999999993,1.538461538461533,1.9000000000000004,14.393939393939405,-1.4666666666666681,-8.696238402120759,Southeast
459,2015,North Carolina,Gaston,1,3,2,5,42.15,843.4163701067616,824.7686832740213,826.7378410438909,826.2633451957297,207802.0,"34,776",16.7,210101.0,"36,243",17.3,213448.0,"33,562",15.7,216831.0,"32,751",15.1,2299.0,1.106341613651466,3347.0,1.593043345819396,3383.0,1.5849293504741127,6773.666666666667,3.227694742962233,-18.647686832740305,-2.2109704641350305,1.9691577698695255,0.23875273271201536,-0.47449584816115475,-0.05739374982061918,-16.836694345591166,-1.9913489813632215,0.6000000000000014,3.5928143712574894,-1.6000000000000014,-9.24855491329481,-0.5999999999999996,-3.8216560509554114,-1.2,-6.929625892355792,Southeast
460,2015,North Carolina,Durham,1,8,0,8,40.31,869.9330191019596,905.7057802034233,890.4242123542545,930.8360208385016,282315.0,"46,899",16.6,288571.0,"49,310",17.1,293692.0,"47,269",16.1,299038.0,"47,090",15.7,6256.0,2.215964436887873,5121.0,1.774606595950388,5346.0,1.8202743009683644,13159.0,4.5973291331610495,35.77276110146363,4.112128211709006,-15.281567849168823,-1.6872551973485912,0.0,0.0,20.491193252294806,2.424873014360415,0.5,3.0120481927710756,-1.0,-5.847953216374265,-0.40000000000000213,-2.484472049689458,-0.6333333333333341,-3.664062373499675,Southeast
461,2015,North Carolina,Cumberland,1,5,2,7,16.73,1716.4973102211593,1745.1882845188284,1759.7728631201435,1736.7603108188882,317506.0,"55,792",17.6,315624.0,"59,320",18.8,317488.0,"59,570",18.8,315788.0,"58,888",18.6,-1882.0,-0.5927447040370879,1864.0,0.5905761285580411,-1700.0,-99.8,-584.6666666666666,-33.26883524214571,28.690974297669072,1.6714837900894963,14.584578601315116,0.8357022981813316,-23.012552301255255,-1.3077001460548274,35.6047021318991,2.0712860395858854,1.1999999999999993,6.818181818181813,0.0,0.0,-0.1999999999999993,-1.0638297872340416,1.1333333333333329,6.463571889103799,Southeast
462,2015,North Carolina,Anson,1,4,0,4,65.99,54.250644036975295,53.49295347779968,51.52295802394303,49.18927110168208,23408.0,"5,860",25.0,22987.0,"5,798",25.2,22764.0,"5,716",25.1,22728.0,"5,039",22.2,-421.0,-1.7985304169514649,-223.0,-0.9701135424370335,-36.0,-99.8,-656.0,-36.035310626055164,-0.7576905591756145,-1.3966480446927108,-1.9699954538566473,-3.682719546742206,-2.333686922260952,-4.529411764705898,-3.5055816537859124,-6.589171513003549,0.1999999999999993,0.7999999999999972,-0.09999999999999787,-0.39682539682537765,-2.900000000000002,-11.553784860557784,-0.8666666666666659,-3.4480870170113085,Southeast
463,2017,North Carolina,Catawba,1,1,3,4,46.05,1055.7871878393053,1062.1064060803476,1067.9478827361563,1092.638436482085,152224.0,"24,642",16.2,152624.0,"23,050",15.1,153929.0,"19,537",12.7,155573.0,"19,427",12.5,400.0,0.26277065377338715,1305.0,0.8550424572806321,1644.0,1.068024868608262,2253.0,1.4738214005901067,6.319218241042336,0.5985314383265745,5.841476655808719,0.5499897771416613,0.0,0.0,12.160694896851055,1.1485212154682358,-1.0999999999999996,-6.790123456790127,-2.4000000000000004,-15.89403973509934,-0.1999999999999993,-1.5748031496062964,-3.5666666666666664,-23.209097575091565,Southeast
